4300	6983C	290	11108	2	0
4300	0080B	202	11108	8	0
4718	1278P	805	11108	2	0
4718	1278P	805	11108	8	0
4927	1139P	100	11108	2	0
4927	1139P	100	11108	1	0
4927	1139P	100	11108	1	0
4927	1139P	100	11108	1	0
4927	1139P	100	11108	2	0
4940	6983C	295	11108	1	0
4940	6983C	295	11108	1	0
4940	6983C	295	11108	1	0
4940	6983C	295	11108	1	0
5191	1139P	100	11108	1	0
5191	1139P	100	11108	2	0
5853	0287B	120	11108	1	0
6112	3907N	10	11108	2	0
6112	3907N	10	11108	3	0
4036	1278P	805	11108	8	0
4036	1278P	805	11108	3	0
4036	1278P	805	11108	2	0
4320	6947C	981	11108	1	0
4320	6947C	981	11108	1	0
4320	6947C	981	11108	1	0
4567	1139P	100	11108	1	0
4567	1139P	100	11108	3	0
4567	1139P	100	11108	6	0
4567	1139P	100	11108	1	0
4585	0287B	100	11108	7	0
4867	1028P	910	11108	2	0
5023	0287B	100	11108	4	0
5023	9722K	34	11108	2	0
6216	0344B	100	11108	1	0
6216	0344B	100	11108	8	0
6216	0344B	100	11108	3	0
6216	0344B	100	11108	1	0
6220	1139P	100	11108	2	0
6220	1139P	100	11108	3	0
6220	1139P	100	11108	2	0
6220	1139P	100	11108	2	0
6220	1139P	100	11108	2	0
6799	1139P	100	11108	2	0
6812	3907N	10	11108	3	0
6825	1278P	810	11108	1	0
6825	1278P	810	11108	1	0
6825	1278P	810	11108	2	0
3436	0080B	105	11108	2	0
3436	0287B	100	11108	2	0
3436	0080B	105	11108	8	0
3436	0376B	860	11108	1	0
3436	0376B	860	11108	1	0
4103	6983C	931	11108	2	0
5091	0287B	100	11108	1	0
